#2016-12-12 19:13:24.069901


sliceNumber   distortionX   distortionY   distortionNorm   dice_CT   dice_MR
  0   -0.11869856360019337   -1.068307918526461   1.074881927370206   0.8807339449541285   0.7058823529411765
  1   -0.13581620336838363   -1.0716443742506598   1.0802165088353772   0.8909090909090909   0.7058823529411765
  2   -0.1451573765541463   -1.0710576075642884   1.0808492321732108   0.8888888888888888   0.7058823529411765
  3   -0.1591411850189992   -1.0637526759875975   1.075590848064461   0.8807339449541285   0.7058823529411765
  4   -0.16157374008879   -1.0317833841818356   1.0443577094846388   0.8888888888888888   0.7058823529411765
  5   -0.17755166004699774   -1.0379545351318562   1.0530309629760335   0.8990825688073395   0.7058823529411765
  6   -0.1681205394170746   -1.0147976011595716   1.0286295188711576   0.8807339449541285   0.7058823529411765
  7   -0.1911022808151932   -1.0036403079969283   1.0216721340865367   0.8888888888888888   0.7058823529411765
  8   -0.17611294282571333   -1.0065049218494444   1.0217964211807993   0.8807339449541285   0.7058823529411765
  9   -0.19260942743924225   -1.0288682968742648   1.0467417847069178   0.8807339449541285   0.7058823529411765
 10   -0.19647162100383042   -1.0056152812023953   1.0246283187808374   0.8807339449541285   0.7058823529411765
 11   -0.1908397641496995   -1.0200505085241645   1.0377489366514039   0.8807339449541285   0.6666666666666666
 12   -0.18926418740373396   -1.0179284342973958   1.0353739565899576   0.8807339449541285   0.6470588235294118
 13   -0.2026312848652978   -1.0204476922077994   1.0403715346636437   0.8727272727272727   0.6470588235294118
 14   -0.20877502503876855   -1.0191276688919295   1.0402923707213452   0.8727272727272727   0.6470588235294118
 15   -0.20745674007063464   -1.0228095130040877   1.04363671787284   0.8727272727272727   0.6857142857142857
 16   -0.20418558627517758   -1.0132280911539269   1.0335970773691112   0.8727272727272727   0.6857142857142857
 17   -0.21151743034916937   -0.9853259241668617   1.0077731888559032   0.8727272727272727   0.7222222222222222
 18   -0.21238653858367584   -0.9868097903305006   1.0094065603430968   0.8727272727272727   0.7222222222222222
 19   -0.21640008683307155   -0.9897090731094025   1.0130908384623925   0.8727272727272727   0.7222222222222222
 20   -0.21195410520931635   -0.9878919692919688   1.0103737356575764   0.8727272727272727   0.7222222222222222
 21   -0.1888239930435942   -0.9975289225367341   1.0152430505284067   0.8727272727272727   0.7222222222222222
 22   -0.17971135281572703   -0.9888384106678707   1.0050361051937484   0.8727272727272727   0.7567567567567568
 23   -0.18098737796260167   -0.979238569937305   0.9958235826865297   0.8727272727272727   0.7567567567567568
 24   -0.16919793441872866   -0.9612964433104949   0.9760731493760967   0.8727272727272727   0.7368421052631579
 25   -0.1629754816800677   -0.961511847091856   0.9752261479917582   0.8727272727272727   0.7368421052631579
 26   -0.136607498653607   -0.9458569474207081   0.9556709547079557   0.8727272727272727   0.7368421052631579
 27   -0.12559544458904348   -0.916097880265486   0.9246672601149217   0.8727272727272727   0.7368421052631579
 28   -0.11979004692490847   -0.9285132062002646   0.9362085394988484   0.8727272727272727   0.7368421052631579
 29   -0.1028798083020428   -0.9409341103504723   0.9465417344086312   0.8727272727272727   0.7368421052631579
 30   -0.10169221323034794   -0.9263552603369725   0.9319202619246276   0.8623853211009175   0.7368421052631579
 31   -0.09466832025417737   -0.9336971330264525   0.9384841112568526   0.8623853211009175   0.7368421052631579
 32   -0.08840232077268961   -0.9195153873061166   0.9237551178806617   0.8727272727272727   0.7692307692307693
 33   -0.06972452516743655   -0.9053061740583352   0.9079872125740347   0.8623853211009175   0.8
 34   -0.08084759453520451   -0.8989067717190515   0.9025351615225281   0.8623853211009175   0.8
 35   -0.08094379945860908   -0.8867895332144577   0.8904760383578614   0.8623853211009175   0.8205128205128205
 36   -0.06322508887802503   -0.8757467767277483   0.8780260980248108   0.8623853211009175   0.8205128205128205
 37   -0.06608576807058952   -0.8531792393083428   0.8557348556230734   0.8623853211009175   0.8205128205128205
 38   -0.05392185322246057   -0.8216398272791068   0.8234072941298158   0.8623853211009175   0.8205128205128205
 39   -0.06363729884193159   -0.8152896663971347   0.8177694943795889   0.8623853211009175   0.8205128205128205
 40   -0.07628192087576835   -0.8127202223628487   0.8162922830028563   0.8623853211009175   0.8205128205128205
 41   -0.06544769862741617   -0.8262716659678446   0.8288596185343466   0.8623853211009175   0.8205128205128205
 42   -0.052344107195638756   -0.8062695995704559   0.807966937906256   0.8623853211009175   0.8205128205128205
 43   -0.05788034394772534   -0.794462980801228   0.7965686173074353   0.8727272727272727   0.8205128205128205
 44   -0.05359034391724826   -0.7890986510424902   0.7909163078595906   0.8623853211009175   0.8205128205128205
 45   -0.04281826607267902   -0.7500922811822193   0.7513134061086733   0.8623853211009175   0.8205128205128205
 46   -0.04674075888098006   -0.7648219042624547   0.7662488132326323   0.8623853211009175   0.8205128205128205
 47   -0.03405727301750705   -0.764750822463828   0.7655087970131306   0.8623853211009175   0.8205128205128205
 48   -0.03578081104915842   -0.767337270160688   0.7681710438548124   0.8623853211009175   0.8205128205128205
 49   -0.025937925122157424   -0.7454501404966116   0.7459012588312616   0.8623853211009175   0.8205128205128205
 50   -0.03133637331767147   -0.7468685882237196   0.7475256894368223   0.8623853211009175   0.8205128205128205
 51   -0.03098898266279715   -0.7327148998031525   0.7333699212812174   0.8623853211009175   0.8205128205128205
 52   -0.009290718593738312   -0.7238098005283433   0.7238694252369472   0.8623853211009175   0.8205128205128205
 53   -0.02395004563038139   -0.7309047010267165   0.7312969893748033   0.8623853211009175   0.8205128205128205
 54   -0.02193235812848826   -0.7290761884362063   0.7294060027705714   0.8623853211009175   0.8205128205128205
 55   -0.01701922185874505   -0.7070849780675807   0.7072897709719181   0.8623853211009175   0.8205128205128205
 56   -0.033027243483855884   -0.7267472090547251   0.7274972884354788   0.8623853211009175   0.8205128205128205
 57   -0.02470399810324242   -0.6984117532507703   0.698848527651808   0.8623853211009175   0.8205128205128205
 58   -0.024021388308445246   -0.6878816729752621   0.6883009684080872   0.8623853211009175   0.8205128205128205
 59   -0.025693465506930302   -0.694997896487692   0.6954726668188135   0.8623853211009175   0.8205128205128205
 60   -0.013566214702906088   -0.6913387967202773   0.6914718895457763   0.8623853211009175   0.6666666666666666
 61   -0.021666267266975403   -0.6893993520811286   0.6897397290189712   0.8623853211009175   0.717948717948718
 62   -0.03348900197741589   -0.6861412603372337   0.6869580353927093   0.8623853211009175   0.717948717948718
 63   -0.033213577797925   -0.6639265701931905   0.66475682197224   0.8623853211009175   0.717948717948718
 64   -0.022209705324597095   -0.6460907353604917   0.646472357745686   0.8623853211009175   0.717948717948718
 65   -0.019058912335609968   -0.635291558000926   0.6355773798733403   0.8623853211009175   0.717948717948718
 66   -0.019627340541994442   -0.6400969944865587   0.6403978410702811   0.8623853211009175   0.717948717948718
 67   -0.004145293605597011   -0.6513889409248712   0.6514021306522584   0.8623853211009175   0.717948717948718
 68   -0.012963478893027514   -0.6426006732232352   0.6427314190328376   0.8623853211009175   0.717948717948718
 69   -0.018033514770965375   -0.630181383234838   0.6304393574569788   0.8623853211009175   0.717948717948718
 70   -0.007140117216181352   -0.619828518449232   0.6198696423901003   0.8623853211009175   0.717948717948718
 71   -0.01877619324019353   -0.607329222689188   0.6076193958102772   0.8623853211009175   0.717948717948718
 72   -0.017416279330434215   -0.6143707777104908   0.6146175878465479   0.8623853211009175   0.717948717948718
 73   -0.0126291927120592   -0.6100044687402182   0.61013518861937   0.8623853211009175   0.717948717948718
 74   -0.01596735121905457   -0.5987882103725717   0.5990010660976655   0.8623853211009175   0.717948717948718
 75   -0.022379223000584147   -0.5972075958269443   0.5976267582157853   0.8623853211009175   0.717948717948718
 76   -0.022891430778069655   -0.5850437047478358   0.5854913783038483   0.8623853211009175   0.717948717948718
 77   -0.0272326802751639   -0.5698670193293403   0.5705173429390872   0.8623853211009175   0.717948717948718
 78   -0.03092432944286383   -0.5910751958401264   0.5918836045110005   0.8623853211009175   0.717948717948718
 79   -0.038203665347254834   -0.5984093779340753   0.5996276374929795   0.8623853211009175   0.717948717948718
 80   -0.02583971874510116   -0.5894232878917087   0.5899894095438477   0.8623853211009175   0.717948717948718
 81   -0.03919747510907179   -0.5799602624109177   0.5812833629398547   0.8623853211009175   0.717948717948718
 82   -0.03525063201587386   -0.5815304502578371   0.5825978644267428   0.8623853211009175   0.717948717948718
 83   -0.031190592782275317   -0.5772802204177623   0.5781222240700403   0.8623853211009175   0.717948717948718
 84   -0.016149421645141437   -0.5717669205650537   0.5719949433971572   0.8623853211009175   0.717948717948718
 85   -0.020274162572402332   -0.5739859595397583   0.5743439069205742   0.8623853211009175   0.717948717948718
 86   -0.0073733283256336435   -0.6001537215323438   0.6001990131945567   0.8623853211009175   0.717948717948718
 87   -0.009081442408274576   -0.5844136405956952   0.5844841964591765   0.8623853211009175   0.717948717948718
 88   -0.00989194164712881   -0.5507198325999667   0.5508086641734001   0.8623853211009175   0.717948717948718
 89   -0.018889926370336596   -0.560866136094603   0.5611841515367005   0.8623853211009175   0.717948717948718
 90   -0.007548251755974178   -0.5364216733671867   0.5364747783098701   0.8623853211009175   0.7368421052631579
 91   -0.0028933458964290892   -0.5518518057887221   0.5518593906084681   0.8623853211009175   0.7368421052631579
 92   -0.017067612108858654   -0.5376632513712956   0.5379340807740772   0.8623853211009175   0.7368421052631579
 93   -0.022224030330384892   -0.5465507350330334   0.5470023889246508   0.8623853211009175   0.7368421052631579
 94   -0.018823603269229494   -0.5460382710860365   0.5463626282339096   0.8623853211009175   0.7368421052631579
 95   -0.02362148656352936   -0.5348337629524416   0.5353551425188138   0.8623853211009175   0.7368421052631579
 96   -0.029285496277116962   -0.5424854341626251   0.5432753321942833   0.8623853211009175   0.7368421052631579
 97   -0.01005994509091046   -0.5632734304426705   0.5633632575327274   0.8703703703703703   0.7368421052631579
 98   -0.023879982929402743   -0.5641885484158315   0.5646936972804564   0.8703703703703703   0.7368421052631579
 99   -0.021945596453703864   -0.5448077732408407   0.5452495932940732   0.8623853211009175   0.7368421052631579
100   -0.025805901905651574   -0.5609425769275624   0.5615358574332527   0.8623853211009175   0.7368421052631579
101   -0.020210108713303754   -0.57193017702593   0.5722871446110904   0.8623853211009175   0.7368421052631579
102   -0.018574165475809146   -0.5613739616903501   0.5616811590992183   0.8623853211009175   0.7368421052631579
103   -0.014752236055913137   -0.5522820613033197   0.5524790527305928   0.8703703703703703   0.7368421052631579
104   -0.021884489538700258   -0.5646331478975419   0.5650570967495736   0.8703703703703703   0.7368421052631579
105   -0.01315072462025313   -0.5586309291177329   0.5587856982108429   0.8703703703703703   0.7368421052631579
106   -0.0068376291193299465   -0.5626969835284257   0.5627385258216847   0.8703703703703703   0.7368421052631579
107   -0.014439774388425697   -0.5619032882545589   0.5620887940847732   0.8703703703703703   0.7368421052631579
108   -0.015825109003641202   -0.5642083004586773   0.5644301908840864   0.8703703703703703   0.7368421052631579
109   -0.025355607916905498   -0.5543878110569196   0.5549673430944551   0.8807339449541285   0.7368421052631579
110   -0.02240631195511611   -0.560860688571907   0.561308074768913   0.8703703703703703   0.7368421052631579
111   -0.007338477549141409   -0.5672320836082569   0.5672795518325192   0.8703703703703703   0.7368421052631579
112   -0.01589363183474557   -0.5618604403520671   0.5620851910213586   0.8807339449541285   0.7368421052631579
113   -0.02978394611486479   -0.5511343658337857   0.551938558762823   0.8703703703703703   0.7368421052631579
114   -0.022841184203877596   -0.5583592006572182   0.5588261953903049   0.8807339449541285   0.7368421052631579
115   -0.01721993358177354   -0.5465692113135674   0.5468404052998423   0.8703703703703703   0.7368421052631579
116   -0.016276677570417952   -0.5690020156352631   0.5692347705733756   0.8807339449541285   0.7368421052631579
117   -0.009235938025585533   -0.5718147182932078   0.5718893027570573   0.8703703703703703   0.7368421052631579
118   -0.00941884163996587   -0.5638956215321969   0.5639742782796228   0.8703703703703703   0.7368421052631579
119   -0.004243280016225093   -0.5783977748737108   0.5784133395800584   0.8703703703703703   0.7368421052631579
120   -0.021684925333361527   -0.5817265858190268   0.5821306181909478   0.8807339449541285   0.7368421052631579
121   -0.0022766968483063366   -0.5777734677655388   0.5777779533716696   0.8807339449541285   0.7368421052631579
122   -0.01519632198952614   -0.5844064621142628   0.5846040037178318   0.8807339449541285   0.7368421052631579
123   -0.007797170932187569   -0.5894476286430042   0.5894991965960655   0.8807339449541285   0.7368421052631579
124   0.00039008522739525375   -0.6017264448185209   0.6017265712600874   0.8807339449541285   0.7368421052631579
125   -0.004741827788178554   -0.6191637155475362   0.6191818727816595   0.8807339449541285   0.7368421052631579
126   0.011259660857232845   -0.6227535980339773   0.6228553795439873   0.8909090909090909   0.717948717948718
127   0.01947370520587377   -0.6059096470218996   0.6062225049836473   0.8807339449541285   0.717948717948718
128   0.02453483404779977   -0.6036250869772068   0.6041235003788493   0.8909090909090909   0.717948717948718
129   0.01822990168717098   -0.5905907391177863   0.590872025439703   0.8909090909090909   0.717948717948718
130   0.007268074966834348   -0.6106281232622948   0.6106713763003435   0.9009009009009009   0.717948717948718
131   0.015394119728454392   -0.5984111076677046   0.5986090817071714   0.9009009009009009   0.7368421052631579
132   0.008959633153116542   -0.6121886677521431   0.6122542282013104   0.8909090909090909   0.7368421052631579
133   0.019105050353567243   -0.6031987669334278   0.603501247205853   0.8909090909090909   0.7368421052631579
134   0.021577759212846992   -0.5946208825668755   0.5950122634679537   0.8909090909090909   0.7368421052631579
135   0.0209001875018906   -0.6047426468901769   0.6051036992163834   0.8807339449541285   0.7368421052631579
136   0.013834914807404175   -0.6242918526059178   0.6244451313749328   0.8909090909090909   0.7368421052631579
137   0.014920550416642087   -0.6106563608056561   0.6108386151981088   0.9009009009009009   0.7368421052631579
138   0.014062668404960732   -0.6199277224639523   0.6200872033206386   0.9009009009009009   0.7368421052631579
139   0.01688334086780774   -0.6006314553137884   0.6008686980624119   0.8909090909090909   0.7368421052631579
140   0.021008593950451626   -0.6039484964515225   0.6043137822239615   0.9009009009009009   0.7368421052631579
141   0.020966619849558832   -0.5921104787418763   0.5924815762400126   0.9009009009009009   0.7692307692307693
142   0.02402467025069921   -0.6092315909713442   0.6097051059472358   0.8909090909090909   0.75
143   0.036783872709887255   -0.6261477647014075   0.627227292559967   0.8909090909090909   0.75
144   0.038840578443507745   -0.6495047599337909   0.6506650626170715   0.8807339449541285   0.75
145   0.029216763614535957   -0.6468369716219726   0.647496476541141   0.8807339449541285   0.75
146   0.039694343589414594   -0.6358148283544374   0.6370526955192775   0.8909090909090909   0.75
147   0.0515804067787311   -0.6476465646312448   0.6496973226373283   0.8703703703703703   0.75
148   0.037066630909571074   -0.6574704811887315   0.6585145167431987   0.8909090909090909   0.75
149   0.02765043662929756   -0.6556892404597612   0.6562719914033276   0.8909090909090909   0.75
150   0.0343200893267408   -0.665820219503555   0.6667041572025463   0.8909090909090909   0.75
151   0.0376246659943833   -0.6632032605516613   0.6642696593233381   0.8909090909090909   0.75
152   0.042758599117846074   -0.6521839991282476   0.6535841694207677   0.8909090909090909   0.75
153   0.03925673810734587   -0.6619489525341677   0.663111986958395   0.8807339449541285   0.75
154   0.030635678104449227   -0.686287327210497   0.6869707710395306   0.8440366972477065   0.75
155   0.031335839390904674   -0.6695996745165615   0.6703324987966925   0.8807339449541285   0.717948717948718
156   0.032705705685971864   -0.6787372418556359   0.6795247653075004   0.8440366972477065   0.717948717948718
157   0.02523746019941875   -0.6704288525537123   0.6709037007900647   0.8807339449541285   0.717948717948718
158   0.039280776932028694   -0.6594560832905785   0.6606249353644882   0.8909090909090909   0.717948717948718
159   0.041832717824239474   -0.6705098612511193   0.6718135532389606   0.8807339449541285   0.717948717948718
160   0.03750872500680735   -0.6745933320043171   0.6756353069787895   0.8807339449541285   0.717948717948718
