# 2017-01-10 15:29:15.969961
# CT_x16
#  path: ../data_final/CT_x16/
#  thresholds: -456.84, 330.0
# MR_x16
#  path: ../data_final/MR_x16/
#  thresholds: 706.05, 2082.0
# 
sliceNumber   distortionX   distortionY   distortionNorm   dice_CT   dice_MR
  0   -0.112309386109   -1.09366645469   1.09941789703   0.957863501484   0.876456876457
  1   -0.128094580397   -1.09232422209   1.09980926878   0.958432304038   0.884259259259
  2   -0.135190832518   -1.09078079886   1.09912661343   0.956676557864   0.886836027714
  3   -0.153530163658   -1.08024994189   1.09110560813   0.957813428402   0.894495412844
  4   -0.155981499275   -1.04715851924   1.0587120442   0.957244655582   0.902050113895
  5   -0.1735081696   -1.04968611578   1.06392952144   0.957863501484   0.884353741497
  6   -0.164617386225   -1.02655646627   1.03967161272   0.974510966212   0.884875846501
  7   -0.189887116241   -1.0164577201   1.0340422688   0.956676557864   0.884875846501
  8   -0.177118344433   -1.01695922052   1.03226787421   0.974480712166   0.889887640449
  9   -0.19349461729   -1.03426191197   1.05220619152   0.978596908442   0.895322939866
 10   -0.200409266132   -1.00997047071   1.02966219007   0.978041543027   0.891352549889
 11   -0.192838987761   -1.02272428872   1.04074581236   0.977488151659   0.893805309735
 12   -0.198627200344   -1.01723249189   1.0364432967   0.980392156863   0.893805309735
 13   -0.214102345945   -1.01724966353   1.03953676823   0.979154258487   0.901098901099
 14   -0.221707216367   -1.01495403659   1.03888680143   0.960760998811   0.901098901099
 15   -0.219605630039   -1.01237485094   1.03591962602   0.955952380952   0.90350877193
 16   -0.214691911454   -1.00039051164   1.02316850647   0.979179060083   0.908296943231
 17   -0.219413940049   -0.977273501928   1.0016017046   0.958382877527   0.906318082789
 18   -0.222252451276   -0.978944862931   1.00385715954   0.960190136661   0.911062906725
 19   -0.22604852485   -0.979297839786   1.00504835436   0.959001782531   0.915766738661
 20   -0.221609150465   -0.975087463574   0.999953087494   0.957813428402   0.915766738661
 21   -0.196610308215   -0.984431990134   1.00387347634   0.982206405694   0.915766738661
 22   -0.19294656343   -0.978527353109   0.997368616472   0.982768865122   0.918103448276
 23   -0.198208931387   -0.966953633962   0.98705932482   0.960190136661   0.922746781116
 24   -0.186975110223   -0.950957835188   0.969164844672   0.963226571767   0.92735042735
 25   -0.180159171683   -0.946546843108   0.963539440469   0.959050445104   0.936440677966
 26   -0.160016304069   -0.930918453628   0.944571005734   0.981558596074   0.936708860759
 27   -0.154157613843   -0.904783220188   0.917822011852   0.979179060083   0.936974789916
 28   -0.143400926863   -0.910789362867   0.92200926749   0.981602373887   0.938947368421
 29   -0.127074785049   -0.917077768973   0.925839962056   0.985180794309   0.941176470588
 30   -0.127716410441   -0.903328468981   0.912312339261   0.986366330765   0.945378151261
 31   -0.123744837557   -0.90447485737   0.912900625718   0.984578884935   0.945378151261
 32   -0.116506803626   -0.897019247124   0.904553682764   0.984597156398   0.947589098532
 33   -0.101333950732   -0.883747373912   0.889538077019   0.988151658768   0.914405010438
 34   -0.113465382758   -0.879150047882   0.886441876141   0.962085308057   0.914405010438
 35   -0.115446469688   -0.867772460456   0.875418146081   0.962040332147   0.921161825726
 36   -0.100245178754   -0.853304858037   0.859173019021   0.98633392751   0.923395445135
 37   -0.100301910454   -0.83614403114   0.84213853614   0.965558194774   0.92531120332
 38   -0.0925413311537   -0.809726245019   0.814997233028   0.988737403675   0.927536231884
 39   -0.103485726873   -0.802661312465   0.809304935234   0.963313609467   0.927536231884
 40   -0.111625825754   -0.802552536553   0.810278284852   0.965068087626   0.933609958506
 41   -0.105711421072   -0.812152419942   0.819003331961   0.966252220249   0.941666666667
 42   -0.0944360007137   -0.797863012461   0.803432352401   0.965680473373   0.948240165631
 43   -0.105668198776   -0.785237246683   0.792315153087   0.966252220249   0.948240165631
 44   -0.0992907712426   -0.778105054824   0.784414516437   0.963226571767   0.948240165631
 45   -0.090145563226   -0.74585824586   0.751286061022   0.96327014218   0.948240165631
 46   -0.0948090386622   -0.761294414089   0.76717529857   0.965068087626   0.95041322314
 47   -0.0833793242091   -0.759457740041   0.764021053777   0.96449704142   0.952380952381
 48   -0.0822059444614   -0.758447221109   0.762889247868   0.964454976303   0.954356846473
 49   -0.0784234982107   -0.744817053543   0.748934368499   0.992899408284   0.958506224066
 50   -0.0827516035817   -0.741631730253   0.746234179875   0.965068087626   0.96066252588
 51   -0.0776123118638   -0.732217545015   0.7363193629   0.963883955003   0.95867768595
 52   -0.0621225920834   -0.723807059691   0.726468083336   0.994082840237   0.962962962963
 53   -0.0780222285479   -0.72412516856   0.728316365249   0.964454976303   0.965092402464
 54   -0.0771036835971   -0.724170367588   0.72826348207   0.96502667457   0.969325153374
 55   -0.0740469191179   -0.704538507364   0.708418982376   0.968085106383   0.967346938776
 56   -0.0906670423261   -0.722472655582   0.728139581831   0.969121140143   0.967479674797
 57   -0.0819352159363   -0.695496807585   0.700306496451   0.96674584323   0.969574036511
 58   -0.0780945004928   -0.68791342904   0.692332027903   0.966172106825   0.969574036511
 59   -0.0784899019237   -0.694685015514   0.699105096165   0.96682464455   0.969574036511
 60   -0.0710883751121   -0.693329890164   0.696964772187   0.967971530249   0.935222672065
 61   -0.0794053195601   -0.691952886071   0.696494078451   0.967397747481   0.935222672065
 62   -0.0894957700703   -0.687397717538   0.6931991885   0.968583283936   0.935222672065
 63   -0.0860279207462   -0.666505741512   0.672034751049   0.968085106383   0.937119675456
 64   -0.0753452772846   -0.650408820913   0.654758386835   0.968545994065   0.937119675456
 65   -0.0743965813596   -0.637981429906   0.64230456656   0.964412811388   0.940936863544
 66   -0.0722958384418   -0.644080608828   0.648125388273   0.96502667457   0.940936863544
 67   -0.056463552324   -0.655863208596   0.658289207819   0.96510940272   0.940936863544
 68   -0.0637101141829   -0.649268586211   0.652386906437   0.965639810427   0.951020408163
 69   -0.0688065288435   -0.638779574408   0.642474655604   0.966292134831   0.954918032787
 70   -0.0620326945128   -0.628609756965   0.631663107788   0.96449704142   0.956878850103
 71   -0.0695595285188   -0.61674947558   0.620659684236   0.966292134831   0.956878850103
 72   -0.0675762693241   -0.626421630913   0.63005603866   0.950800237107   0.956878850103
 73   -0.0623508501832   -0.621494570069   0.624614384355   0.952606635071   0.956878850103
 74   -0.0674081731193   -0.609859849617   0.613573873285   0.96682464455   0.958847736626
 75   -0.073790596208   -0.607561385136   0.612026052384   0.970308788599   0.960985626283
 76   -0.076915557089   -0.593207968395   0.598173634231   0.968583283936   0.959016393443
 77   -0.0731712090196   -0.582793387131   0.587368843158   0.96915776987   0.963114754098
 78   -0.0748462073511   -0.600965457707   0.605608319057   0.954976303318   0.963114754098
 79   -0.0820874826906   -0.608552884048   0.614064302413   0.957295373665   0.965092402464
 80   -0.0700614048072   -0.603221524546   0.60727654995   0.957396449704   0.965092402464
 81   -0.0832864732495   -0.593364530298   0.599181193331   0.954356846473   0.967346938776
 82   -0.0773544314827   -0.595577908001   0.600580346473   0.957295373665   0.969450101833
 83   -0.0706363818149   -0.595318513005   0.599494479009   0.956161137441   0.969574036511
 84   -0.0597734284919   -0.586343306349   0.58938216435   0.957295373665   0.971544715447
 85   -0.0621089894328   -0.583765763028   0.587060467628   0.953736654804   0.971544715447
 86   -0.0488800316221   -0.608339476371   0.61030007046   0.956727919384   0.973630831643
 87   -0.0500214999328   -0.597963428136   0.600052007616   0.954922894425   0.971544715447
 88   -0.0513465563123   -0.56569412803   0.56801964344   0.955542382928   0.971544715447
 89   -0.0554826971347   -0.575575611517   0.578243559631   0.957345971564   0.973523421589
 90   -0.0511701596287   -0.551433744757   0.553802816979   0.956727919384   0.973523421589
 91   -0.0476212012168   -0.564859893571   0.566863720987   0.957244655582   0.973523421589
 92   -0.0579449873027   -0.552981849616   0.556009485133   0.957295373665   0.969574036511
 93   -0.0629377543459   -0.556626893452   0.560173776106   0.956727919384   0.971544715447
 94   -0.0571318368182   -0.555975646836   0.558903360745   0.956057007126   0.971544715447
 95   -0.0625201832813   -0.550349290422   0.553889081663   0.958333333333   0.973630831643
 96   -0.0661729745035   -0.552497540164   0.556446218823   0.957913455839   0.975708502024
 97   -0.0489149513274   -0.569460709496   0.571557671738   0.958432304038   0.975708502024
 98   -0.0598244180522   -0.574918502324   0.578022703109   0.962085308057   0.935222672065
 99   -0.0594201903142   -0.559101356659   0.562250020929   0.963313609467   0.935222672065
100   -0.064672913492   -0.57317152211   0.576808616005   0.961470065205   0.935222672065
101   -0.0583945452193   -0.579996950803   0.58292914308   0.961950059453   0.937373737374
102   -0.0558318049202   -0.568917178089   0.571650195457   0.96137849079   0.937373737374
103   -0.0508368936308   -0.559813211257   0.562116732763   0.963095238095   0.937373737374
104   -0.0592150159603   -0.576704180883   0.579736259313   0.96327014218   0.937373737374
105   -0.0546707203251   -0.571365528585   0.573975134406   0.966172106825   0.937373737374
106   -0.046068713369   -0.574920381666   0.576763185031   0.964985163205   0.937373737374
107   -0.0515177688851   -0.569939720309   0.572263370571   0.966172106825   0.939271255061
108   -0.0549088028879   -0.571344704456   0.5739771319   0.964370546318   0.939271255061
109   -0.061643706275   -0.566566902256   0.569910520393   0.963841138115   0.939271255061
110   -0.0567836332014   -0.571162406344   0.573978114061   0.963226571767   0.937373737374
111   -0.0456038312473   -0.579081196467   0.580874118485   0.965680473373   0.935222672065
112   -0.0514878393247   -0.575177473484   0.577477379299   0.967397747481   0.935222672065
113   -0.0656294919634   -0.561748923719   0.565569698194   0.966131907308   0.937373737374
114   -0.0596493480849   -0.570900459016   0.574008169656   0.96915776987   0.937373737374
115   -0.0544389177179   -0.557147690455   0.559800986728   0.967971530249   0.939271255061
116   -0.0542568351379   -0.579682490305   0.58221610569   0.968047337278   0.935483870968
117   -0.0527717470657   -0.578071270735   0.580475022148   0.967971530249   0.937373737374
118   -0.0506416323117   -0.571769615582   0.574007899097   0.968657599054   0.939271255061
119   -0.044243758204   -0.584322900368   0.58599553073   0.965599051008   0.939271255061
120   -0.0585724361839   -0.58768490757   0.590596546609   0.96682464455   0.935222672065
121   -0.0400765605519   -0.583578193843   0.584952681022   0.966212211025   0.931174089069
122   -0.0532309898146   -0.590807838424   0.593201011648   0.967320261438   0.931174089069
123   -0.0464455126828   -0.599651327159   0.601447337521   0.96674584323   0.931174089069
124   -0.0389150963811   -0.608852885968   0.610095256069   0.96449704142   0.931174089069
125   -0.0423057900259   -0.623645481647   0.625078768356   0.964539007092   0.929292929293
126   -0.0275834220938   -0.630428611499   0.631031757815   0.96510940272   0.929292929293
127   -0.0211230602232   -0.617851886289   0.618212857407   0.963883955003   0.929292929293
128   -0.0143408038002   -0.613331897885   0.61349953188   0.992890995261   0.929292929293
129   -0.0226477592593   -0.601076598301   0.601503115557   0.963883955003   0.933333333333
130   -0.0334519142933   -0.619513031042   0.620415527047   0.966252220249   0.933333333333
131   -0.0259693199866   -0.607345141899   0.607900096207   0.966252220249   0.933333333333
132   -0.031810651395   -0.615291515017   0.616113273671   0.967933491686   0.933333333333
133   -0.0235924017868   -0.6101410636   0.610597018428   0.966131907308   0.933333333333
134   -0.0241085234629   -0.60298121121   0.603462974818   0.965639810427   0.933333333333
135   -0.0239005142707   -0.610438188247   0.610905898034   0.965639810427   0.933333333333
136   -0.0301869712907   -0.629301759188   0.630025362468   0.965680473373   0.933333333333
137   -0.0297488482853   -0.614900810173   0.615620012935   0.967436352872   0.933333333333
138   -0.0311065697258   -0.624163002778   0.624937655064   0.967971530249   0.935222672065
139   -0.0274751929166   -0.605161415318   0.605784800746   0.96682464455   0.937119675456
140   -0.0215223448402   -0.606853412677   0.607234942839   0.966131907308   0.935483870968
141   -0.0233901717832   -0.594192924623   0.594653118892   0.966212211025   0.939759036145
142   -0.0184965375047   -0.611731170361   0.612010740666   0.966252220249   0.937875751503
143   -0.00560648600858   -0.626446643978   0.626471731554   0.992312241277   0.937875751503
144   -0.00671573989683   -0.649318805728   0.649353534397   0.995260663507   0.934131736527
145   -0.0106773936489   -0.640948388665   0.641037318467   0.96449704142   0.934131736527
146   -0.00373235602276   -0.637444684211   0.637455610934   0.992294013041   0.934131736527
147   0.0079762765192   -0.647801300335   0.647850403799   0.998225901833   0.934131736527
148   -0.00727245765821   -0.655935603229   0.655975917412   0.995860437611   0.936
149   -0.0131732810499   -0.651793098092   0.651926205988   0.962831858407   0.936
150   -0.00629898928269   -0.663468014594   0.663497915336   0.993494973389   0.933867735471
151   -0.00852723381072   -0.660031211356   0.660086292602   0.992294013041   0.935742971888
152   -0.00178601292473   -0.654074133647   0.654076572083   0.994075829384   0.933601609658
153   -0.00643483362426   -0.658603172658   0.658634607441   0.994671403197   0.933601609658
